Date,Member,Company,Project,Location,Department,Service #,Hours,Notes,Billable
13/03/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,895007,0.03,Good afternoon   I hope you are well and thank you for contacting support.  Just to let you know I have been assigned to your case and will let you know once permissions have been updated.   Many thanks Sophie,Billable
13/03/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,895007,0.03,Good afternoon all  I hope you are well.  Please could you authorise the following mailbox permissions request from Amy Woods for Mary-Kate Lynn.  Many thanks Sophie,Billable
13/03/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894891,0.07, [image]  [image] Re-applied template. No EDR error.,Billable
13/03/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894219,0.15,Managed to log on but now frozen. Physically shutdown the laptop by holding down the power button Got logged in and started to run DISM..exe [image]  Will send Mark an email and ask him to reply back when the scan has finished. Reiterated that they can keep working and minimise the window and check back in 10 minutes. ,Billable
13/03/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894219,0.03,"Hi Mark,  Thank you for your time this morning. As mentioned, if you can check that window in 10 minutes and reply back to this email when the progress bar has finished.   I will then give you a call back on: 07976986690.  Thank you,   Tim. ",Billable
13/03/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,891579,0.13,Doubled checked account everything is in place. [image] I will send over a link to the site as the use already has this on their account.,Billable
13/03/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,891579,0.08,"Hi Mary,  To gain access to WS Shared Services - please use this link! https://wilburystratton.sharepoint.com/sites/WSSharedServices.  Kind Regards, James Morgan",Billable
13/03/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.03,Called the main line on 01273 741300. Will call up later on. ,Billable
13/03/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894219,0.07,Spoken with Mark on the phone - PC is ok.  It was bit slow but it sort it self out. He is happy to close that request.,Billable
13/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.12,"Hi Amy,  Good day!  No one have access to each mailbox. Please see below screenshot.  SE account   AW account   MKL account     Thank you,  Ron Custodio",Billable
13/03/2023 00:00,JMejia,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.25,Helped the engineer on this ticket Offered options to approach this ticket by exporting it to an excel file and segregating the licensed and unlicensed users,Billable
10/03/2023 00:00,MAustin,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,893132,0.03,Abi has asked me to call back at 9:30. ,Billable
10/03/2023 00:00,AAddison,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892835,0.07,"Hi Abigail,  Sure thing, my colleague Anthony will be calling you shortly.  Thanks  Andrew",Billable
10/03/2023 00:00,AAddison,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892835,0.02,Relates to existing ticket.,Billable
10/03/2023 00:00,MAustin,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,893132,0.05,"HI Abi,  Really sorry I missed our time slot. Please let me know when your free for me to remote on to your machine.  Kind regards, Matt Austin ",Billable
10/03/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,891497,0,"Good Morning Richard,   Apologies I won't be able to make this morning. Can you confirm a similar time window for next week at all?   Tim. ",Billable
10/03/2023 00:00,ASoan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890489,0.25,Looked over ticket notes and checked Sharepoint permissions before calling Abi.  ,Billable
10/03/2023 00:00,MAustin,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,893132,0.07,calling Abi. abi did not answer. Sent abi an teams message for a faster response. ,Billable
10/03/2023 00:00,ASoan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890489,0.02,"Hi Abi,  I tried calling but couldn't get through unfortunately. Can you give me a call back when you get a chance please on +44 01723 662777? Alternatively, can you let me know when you are free please and I will give you a call back.  Kind regards,  Anthony",Billable
10/03/2023 00:00,MAustin,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892409,0.07,"Hi Nicole,  Just checking in to see how the performance of your machine has been?  Are you still suffering from bad performance?  Kind regards, Matt Austin ",Billable
10/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.03,"Hi Amy,  Good day!  Thanks for contacting trident! This is to inform you that your request has been received.  Thank you,  Ron Custodio",Billable
10/03/2023 00:00,ASoan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892835,0.88,Time spent on a call with Abi who is based in Singapore. Access to the machine was slow and had to try a few different Take Control sessions as this machine is not MPS joined  Ascertained that this is Windows Home and Abi is logged in with an Outlook account.  Looked at an issue with Teams and the correct account is now logged in - abigal.wright@wscl.com. Checked devices and made a test call with Abigail  Synced Business OneDrive and Sharepoint sites and showed Abbie how to work from these  Made a copy of the files Abbie had been working on on her personal Outlook account and moved to her OneDrive Business account  Abbie confirmed this is a work device and not personal - MPS joined now.  Advised that we would keep this open and be in contact on Monday to ensure all was now ok.  Going forward we could reactivate as pro/enterprise and log Abbie in with her work account to build a new profile and make life easier. Also not sure if this device needs to be AzureAD joined but Abbie is now at least able to access everything needed.,Billable
10/03/2023 00:00,ASoan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,892835,0.05,"Hi Abi,  Thank you for taking the time out of your Friday evening to resolve the issues you have been having and hopefully now you can access everything you need.  As discussed, I'll keep this open and one of us will touch base with you on Monday to ensure everything is ok and to check if you need anything further.  Have a great weekend!  Kind regards  Anthony",Billable
10/03/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890853,0.02,"Hello Rob,   I have not heard from you, in that case I will assume that all is good.  Request now is closed.   Kind Regards Szymon",Billable
10/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.08,"Hi Amy,  Good aftrernoon!  Please see below account have full access to this mailbox  [image] Thank you,  Ron Custodio",Billable
10/03/2023 00:00,LFeingold,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,894119,0.15,procssed order,Non-Billable
10/03/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894219,0.3,"Uninstalled AV as this PC is protected by our EDR [image] We check why explorer was so slow, we have terminated explorer and re-lounched.  All back to normal",Billable
10/03/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894219,0.03,"Hello Mark,   Looks like Pc is bit more responsive: - we changed your performance settings - uninstalled AV - out of the license one.  I will wait for your feedback once it;s done.  Kind regards Szymon ",Billable
10/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.15,login to O365 Exchange admin center Locate Maibox (Malaysia@wscl.com) Delegation Removed BR@wscl.com as per user request  [image]   [image] ,Billable
10/03/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,894086,0.03,"Hi Amy,  Good Evening!  BR@wscl.com has been removed from the mailbox.  I will call you on Monday to clarify your other request for other accounts.  Have a good weekend too!  Thank you,  Ron Custodio",Billable
10/03/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.32,Order processed to Ops to add hours Spoke to LF to approve,Non-Billable
09/03/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.32,Quote formalised to send to Dan after the call.,Non-Billable
09/03/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.08,Quote sent to Dan for approval,Non-Billable
09/03/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,893030,0.78,"Called and tried connecting to the computer.  Take control was not working.  Resolved this and then got onto the computer.  When I was looking at the work or school account, she had signed in but not connected to Azure AD.  Tried to do this with the Trident account but kept getting errors.  I then phoned and asked to to try with her account and this then worked.  She is happy to close the ticket.",Billable
